顾客编号,1月销售总额,1月消费天数,2月销售总额,2月消费天数,3月销售总额,3月消费天数,4月销售总额,4月消费天数
1863,0.0,0.0,0.0,0.0,70.89999999999999,1.0,0.0,0.0
1864,0.0,0.0,0.0,0.0,135.04,1.0,0.0,0.0
1865,0.0,0.0,0.0,0.0,13.74,1.0,15.190000000000001,1.0
1866,0.0,0.0,0.0,0.0,157.61999999999998,2.0,0.0,0.0
1867,0.0,0.0,0.0,0.0,61.66,3.0,0.0,0.0
1868,0.0,0.0,0.0,0.0,123.27000000000001,1.0,0.0,0.0
1869,0.0,0.0,0.0,0.0,197.61,3.0,37.81,1.0
1870,0.0,0.0,0.0,0.0,147.99000000000004,2.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,55.35999999999999,1.0,0.0,0.0
1872,0.0,0.0,0.0,0.0,92.09,1.0,0.0,0.0
1873,0.0,0.0,0.0,0.0,93.56,1.0,0.0,0.0
1874,0.0,0.0,0.0,0.0,69.44,1.0,71.36,1.0
1875,0.0,0.0,0.0,0.0,242.61,1.0,0.0,0.0
1876,0.0,0.0,0.0,0.0,69.52,1.0,0.0,0.0
1877,0.0,0.0,0.0,0.0,102.2,1.0,0.0,0.0
1878,0.0,0.0,0.0,0.0,156.62,2.0,0.0,0.0
1879,0.0,0.0,0.0,0.0,22.01,1.0,0.0,0.0
1880,0.0,0.0,0.0,0.0,135.21,1.0,0.0,0.0
1881,0.0,0.0,0.0,0.0,18.310000000000002,1.0,92.00000000000001,2.0
1882,0.0,0.0,0.0,0.0,181.39000000000001,3.0,0.0,0.0
1883,0.0,0.0,0.0,0.0,55.87,1.0,0.0,0.0
1884,0.0,0.0,0.0,0.0,60.699999999999996,2.0,73.6,1.0
1885,0.0,0.0,0.0,0.0,5.02,1.0,0.0,0.0
1886,0.0,0.0,0.0,0.0,43.7,1.0,0.0,0.0
1887,0.0,0.0,0.0,0.0,79.61,1.0,0.0,0.0
1888,0.0,0.0,0.0,0.0,98.9,1.0,0.0,0.0
1889,0.0,0.0,0.0,0.0,109.27000000000002,4.0,76.31,5.0
1890,0.0,0.0,0.0,0.0,67.83,3.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,37.5,1.0,0.0,0.0
1892,0.0,0.0,0.0,0.0,204.06000000000003,1.0,0.0,0.0
1893,0.0,0.0,0.0,0.0,52.199999999999996,1.0,0.0,0.0
1894,0.0,0.0,0.0,0.0,79.56,1.0,0.0,0.0
1895,0.0,0.0,0.0,0.0,68.6,1.0,0.0,0.0
1896,0.0,0.0,0.0,0.0,109.75,3.0,58.550000000000004,2.0
1897,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0
1898,0.0,0.0,0.0,0.0,43.7,3.0,92.40999999999998,4.0
1899,0.0,0.0,0.0,0.0,18.94,1.0,74.53999999999999,2.0
1900,0.0,0.0,0.0,0.0,143.08,4.0,126.33000000000001,4.0
1901,0.0,0.0,0.0,0.0,9.61,1.0,0.0,0.0
1902,0.0,0.0,0.0,0.0,22.3,1.0,0.0,0.0
1903,0.0,0.0,0.0,0.0,56.9,1.0,0.0,0.0
1904,0.0,0.0,0.0,0.0,173.27,3.0,0.0,0.0
1905,0.0,0.0,0.0,0.0,6.9,1.0,0.0,0.0
1906,0.0,0.0,0.0,0.0,86.94,2.0,0.0,0.0
1907,0.0,0.0,0.0,0.0,24.700000000000003,1.0,0.0,0.0
1908,0.0,0.0,0.0,0.0,25.79,1.0,0.0,0.0
1909,0.0,0.0,0.0,0.0,234.14,3.0,0.0,0.0
1910,0.0,0.0,0.0,0.0,69.5,1.0,0.0,0.0
1911,0.0,0.0,0.0,0.0,15.86,1.0,0.0,0.0
1912,0.0,0.0,0.0,0.0,107.28,3.0,0.0,0.0
1913,0.0,0.0,0.0,0.0,33.62,1.0,0.0,0.0
1914,0.0,0.0,0.0,0.0,27.08,1.0,0.0,0.0
1915,0.0,0.0,0.0,0.0,139.92,3.0,0.0,0.0
1916,0.0,0.0,0.0,0.0,47.26,1.0,0.0,0.0
1917,0.0,0.0,0.0,0.0,56.29,2.0,0.0,0.0
1918,0.0,0.0,0.0,0.0,43.300000000000004,1.0,0.0,0.0
1919,0.0,0.0,0.0,0.0,47.96,1.0,0.0,0.0
1920,0.0,0.0,0.0,0.0,4.4,1.0,0.0,0.0
1921,0.0,0.0,0.0,0.0,45.37,1.0,0.0,0.0
1922,0.0,0.0,0.0,0.0,155.19,2.0,0.0,0.0
1923,0.0,0.0,0.0,0.0,45.57,1.0,0.0,0.0
1924,0.0,0.0,0.0,0.0,11.3,1.0,0.0,0.0
1925,0.0,0.0,0.0,0.0,211.39999999999998,1.0,0.0,0.0
1926,0.0,0.0,0.0,0.0,54.2,2.0,0.0,0.0
1927,0.0,0.0,0.0,0.0,39.400000000000006,1.0,454.7099999999999,8.0
1928,0.0,0.0,0.0,0.0,37.64,1.0,0.0,0.0
1929,0.0,0.0,0.0,0.0,39.839999999999996,1.0,0.0,0.0
1930,0.0,0.0,0.0,0.0,35.870000000000005,1.0,0.0,0.0
1931,0.0,0.0,0.0,0.0,47.4,1.0,58.25999999999999,2.0
1932,0.0,0.0,0.0,0.0,19.799999999999997,1.0,0.0,0.0
1933,0.0,0.0,0.0,0.0,33.3,1.0,0.0,0.0
1934,0.0,0.0,0.0,0.0,141.57999999999998,1.0,0.0,0.0
1935,0.0,0.0,0.0,0.0,43.080000000000005,2.0,20.3,1.0
1936,0.0,0.0,0.0,0.0,85.05,2.0,0.0,0.0
1937,0.0,0.0,0.0,0.0,33.3,1.0,0.0,0.0
1938,0.0,0.0,0.0,0.0,57.629999999999995,2.0,93.83,1.0
1939,0.0,0.0,0.0,0.0,74.53,1.0,0.0,0.0
1940,0.0,0.0,0.0,0.0,8.1,1.0,0.0,0.0
1941,0.0,0.0,0.0,0.0,20.779999999999998,1.0,0.0,0.0
1942,0.0,0.0,0.0,0.0,48.48,2.0,38.83,2.0
1943,0.0,0.0,0.0,0.0,53.5,1.0,0.0,0.0
1944,0.0,0.0,0.0,0.0,25.9,1.0,0.0,0.0
1945,0.0,0.0,0.0,0.0,62.4,1.0,0.0,0.0
1946,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0
1947,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0
1948,0.0,0.0,0.0,0.0,41.15,3.0,0.0,0.0
1949,0.0,0.0,0.0,0.0,141.45999999999998,2.0,0.0,0.0
1950,0.0,0.0,0.0,0.0,141.68,3.0,283.62999999999994,6.0
1951,0.0,0.0,0.0,0.0,50.9,1.0,0.0,0.0
1952,0.0,0.0,0.0,0.0,27.38,1.0,0.0,0.0
1953,0.0,0.0,0.0,0.0,114.22,2.0,135.21,3.0
1954,0.0,0.0,0.0,0.0,25.49,1.0,0.0,0.0
1955,0.0,0.0,0.0,0.0,173.54999999999998,4.0,83.22,2.0
1956,0.0,0.0,0.0,0.0,338.0,2.0,0.0,0.0
1957,0.0,0.0,0.0,0.0,64.16999999999999,1.0,0.0,0.0
1958,0.0,0.0,0.0,0.0,216.04000000000002,2.0,156.76,2.0
1959,0.0,0.0,0.0,0.0,51.43,1.0,0.0,0.0
1960,0.0,0.0,0.0,0.0,3.7,1.0,0.0,0.0
1961,0.0,0.0,0.0,0.0,13.780000000000001,1.0,0.0,0.0
1962,0.0,0.0,0.0,0.0,95.33,2.0,60.599999999999994,1.0
1963,0.0,0.0,0.0,0.0,36.63,1.0,0.0,0.0
1964,0.0,0.0,0.0,0.0,98.27000000000001,1.0,0.0,0.0
1965,0.0,0.0,0.0,0.0,45.400000000000006,1.0,0.0,0.0
1966,0.0,0.0,0.0,0.0,19.900000000000002,1.0,0.0,0.0
1967,0.0,0.0,0.0,0.0,86.35000000000002,2.0,0.0,0.0
1968,0.0,0.0,0.0,0.0,87.9,1.0,0.0,0.0
1969,0.0,0.0,0.0,0.0,187.39999999999998,6.0,0.0,0.0
1970,0.0,0.0,0.0,0.0,88.8,2.0,8.9,1.0
1971,0.0,0.0,0.0,0.0,114.0,1.0,0.0,0.0
1972,0.0,0.0,0.0,0.0,56.9,1.0,0.0,0.0
1973,0.0,0.0,0.0,0.0,37.400000000000006,1.0,149.03000000000003,2.0
1974,0.0,0.0,0.0,0.0,140.7,1.0,0.0,0.0
1975,0.0,0.0,0.0,0.0,23.4,1.0,0.0,0.0
1976,0.0,0.0,0.0,0.0,76.10000000000001,1.0,0.0,0.0
1977,0.0,0.0,0.0,0.0,360.1,1.0,0.0,0.0
1978,0.0,0.0,0.0,0.0,83.66,2.0,32.66,1.0
1979,0.0,0.0,0.0,0.0,93.31000000000002,2.0,59.57,1.0
1980,0.0,0.0,0.0,0.0,26.299999999999997,1.0,19.87,2.0
1981,0.0,0.0,0.0,0.0,99.62,2.0,129.59,4.0
1982,0.0,0.0,0.0,0.0,31.259999999999998,1.0,0.0,0.0
1983,0.0,0.0,0.0,0.0,68.32,2.0,39.47,1.0
1984,0.0,0.0,0.0,0.0,45.8,1.0,0.0,0.0
1985,0.0,0.0,0.0,0.0,11.8,1.0,0.0,0.0
1986,0.0,0.0,0.0,0.0,85.39999999999999,1.0,0.0,0.0
1987,0.0,0.0,0.0,0.0,46.6,1.0,27.27,1.0
1988,0.0,0.0,0.0,0.0,18.9,1.0,104.42000000000002,1.0
1989,0.0,0.0,0.0,0.0,489.9000000000001,7.0,256.02,2.0
1990,0.0,0.0,0.0,0.0,1.47,1.0,87.62,3.0
1991,0.0,0.0,0.0,0.0,106.16999999999999,4.0,12.540000000000001,1.0
1992,0.0,0.0,0.0,0.0,51.9,1.0,0.0,0.0
1993,0.0,0.0,0.0,0.0,61.6,2.0,100.28,2.0
1994,0.0,0.0,0.0,0.0,139.20000000000002,1.0,0.0,0.0
1995,0.0,0.0,0.0,0.0,29.29,1.0,0.0,0.0
1996,0.0,0.0,0.0,0.0,81.0,1.0,0.0,0.0
1997,0.0,0.0,0.0,0.0,13.6,1.0,0.0,0.0
1998,0.0,0.0,0.0,0.0,115.78,2.0,0.0,0.0
1999,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,120.74999999999999,5.0,0.0,0.0
2001,0.0,0.0,0.0,0.0,63.339999999999996,1.0,0.0,0.0
2002,0.0,0.0,0.0,0.0,12.190000000000001,1.0,0.0,0.0
2003,0.0,0.0,0.0,0.0,205.42999999999995,4.0,266.9200000000001,5.0
2004,0.0,0.0,0.0,0.0,19.369999999999997,2.0,79.8,2.0
2005,0.0,0.0,0.0,0.0,34.400000000000006,1.0,173.20000000000002,4.0
2006,0.0,0.0,0.0,0.0,13.629999999999999,1.0,0.0,0.0
2007,0.0,0.0,0.0,0.0,68.92,3.0,0.0,0.0
2008,0.0,0.0,0.0,0.0,130.7,3.0,0.35,1.0
2009,0.0,0.0,0.0,0.0,10.5,1.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,27.56,1.0,0.0,0.0
2011,0.0,0.0,0.0,0.0,16.96,1.0,0.0,0.0
2012,0.0,0.0,0.0,0.0,101.93,1.0,23.6,1.0
2013,0.0,0.0,0.0,0.0,28.369999999999997,1.0,42.63,2.0
2014,0.0,0.0,0.0,0.0,39.1,1.0,0.0,0.0
2015,0.0,0.0,0.0,0.0,65.52000000000001,1.0,70.47999999999999,1.0
2016,0.0,0.0,0.0,0.0,83.31,1.0,0.0,0.0
2017,0.0,0.0,0.0,0.0,110.24,2.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,36.660000000000004,2.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,87.05,2.0,73.84,2.0
2020,0.0,0.0,0.0,0.0,23.599999999999998,2.0,9.52,2.0
2021,0.0,0.0,0.0,0.0,39.379999999999995,1.0,0.0,0.0
2022,0.0,0.0,0.0,0.0,81.01,2.0,8.04,1.0
2023,0.0,0.0,0.0,0.0,16.32,1.0,0.0,0.0
2024,0.0,0.0,0.0,0.0,28.419999999999998,1.0,0.0,0.0
2025,0.0,0.0,0.0,0.0,75.69,1.0,0.0,0.0
2026,0.0,0.0,0.0,0.0,29.24,1.0,47.58,1.0
2027,0.0,0.0,0.0,0.0,106.48,1.0,0.0,0.0
2028,0.0,0.0,0.0,0.0,20.700000000000003,1.0,0.0,0.0
2029,0.0,0.0,0.0,0.0,93.78,1.0,0.0,0.0
2030,0.0,0.0,0.0,0.0,23.09,1.0,0.0,0.0
2031,0.0,0.0,0.0,0.0,21.200000000000003,1.0,0.0,0.0
2032,0.0,0.0,0.0,0.0,32.53,1.0,0.0,0.0
2033,0.0,0.0,0.0,0.0,29.4,1.0,0.0,0.0
2034,0.0,0.0,0.0,0.0,92.13999999999999,1.0,0.0,0.0
2035,0.0,0.0,0.0,0.0,17.8,1.0,0.0,0.0
2036,0.0,0.0,0.0,0.0,118.96999999999998,2.0,66.44,3.0
2037,0.0,0.0,0.0,0.0,37.910000000000004,2.0,23.380000000000003,3.0
2038,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0
2039,0.0,0.0,0.0,0.0,21.3,1.0,0.0,0.0
2040,0.0,0.0,0.0,0.0,42.8,1.0,0.0,0.0
2041,0.0,0.0,0.0,0.0,48.67,1.0,0.0,0.0
2042,0.0,0.0,0.0,0.0,101.96,3.0,48.06000000000001,2.0
2043,0.0,0.0,0.0,0.0,34.3,1.0,0.0,0.0
2044,0.0,0.0,0.0,0.0,33.7,1.0,0.0,0.0
2045,0.0,0.0,0.0,0.0,13.18,1.0,13.04,1.0
2046,0.0,0.0,0.0,0.0,16.48,1.0,0.0,0.0
2047,0.0,0.0,0.0,0.0,44.42,1.0,12.600000000000001,1.0
2048,0.0,0.0,0.0,0.0,125.57,3.0,0.0,0.0
2049,0.0,0.0,0.0,0.0,22.3,1.0,30.939999999999998,1.0
2050,0.0,0.0,0.0,0.0,69.43,1.0,41.629999999999995,1.0
2051,0.0,0.0,0.0,0.0,22.2,1.0,0.0,0.0
2052,0.0,0.0,0.0,0.0,43.37,1.0,0.0,0.0
2053,0.0,0.0,0.0,0.0,51.75000000000001,2.0,40.97,2.0
2054,0.0,0.0,0.0,0.0,23.3,1.0,29.4,1.0
2055,0.0,0.0,0.0,0.0,26.1,1.0,0.0,0.0
2056,0.0,0.0,0.0,0.0,21.9,1.0,0.0,0.0
2057,0.0,0.0,0.0,0.0,13.8,1.0,0.0,0.0
2058,0.0,0.0,0.0,0.0,44.699999999999996,1.0,0.0,0.0
2059,0.0,0.0,0.0,0.0,12.9,1.0,0.0,0.0
2060,0.0,0.0,0.0,0.0,37.699999999999996,1.0,0.0,0.0
2061,0.0,0.0,0.0,0.0,33.980000000000004,1.0,61.29,1.0
2062,0.0,0.0,0.0,0.0,76.24,2.0,154.42000000000002,4.0
2063,0.0,0.0,0.0,0.0,156.73000000000002,1.0,0.0,0.0
2064,0.0,0.0,0.0,0.0,39.830000000000005,3.0,35.260000000000005,2.0
2065,0.0,0.0,0.0,0.0,56.5,1.0,0.0,0.0
2066,0.0,0.0,0.0,0.0,34.8,2.0,0.0,0.0
2067,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0
2068,0.0,0.0,0.0,0.0,42.3,1.0,0.0,0.0
2069,0.0,0.0,0.0,0.0,23.4,1.0,0.0,0.0
2070,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0
2071,0.0,0.0,0.0,0.0,279.7,1.0,0.0,0.0
2072,0.0,0.0,0.0,0.0,49.0,1.0,115.5,3.0
2073,0.0,0.0,0.0,0.0,51.58,1.0,0.0,0.0
2074,0.0,0.0,0.0,0.0,53.62,1.0,0.0,0.0
2075,0.0,0.0,0.0,0.0,48.5,1.0,0.0,0.0
2076,0.0,0.0,0.0,0.0,9.56,1.0,0.0,0.0
2077,0.0,0.0,0.0,0.0,13.600000000000001,1.0,0.0,0.0
2078,0.0,0.0,0.0,0.0,22.18,1.0,0.0,0.0
2079,0.0,0.0,0.0,0.0,86.94000000000001,5.0,0.0,0.0
2080,0.0,0.0,0.0,0.0,94.82,2.0,167.14000000000001,5.0
2081,0.0,0.0,0.0,0.0,70.7,1.0,0.0,0.0
2082,0.0,0.0,0.0,0.0,17.9,1.0,0.0,0.0
2083,0.0,0.0,0.0,0.0,25.099999999999998,1.0,0.0,0.0
2084,0.0,0.0,0.0,0.0,38.36,1.0,0.0,0.0
2085,0.0,0.0,0.0,0.0,93.14,2.0,0.0,0.0
2086,0.0,0.0,0.0,0.0,23.67,1.0,0.0,0.0
2087,0.0,0.0,0.0,0.0,85.1,1.0,0.0,0.0
2088,0.0,0.0,0.0,0.0,47.05,1.0,0.0,0.0
2089,0.0,0.0,0.0,0.0,21.4,1.0,0.0,0.0
2090,0.0,0.0,0.0,0.0,40.6,1.0,0.0,0.0
2091,0.0,0.0,0.0,0.0,104.7,3.0,0.0,0.0
2092,0.0,0.0,0.0,0.0,39.8,1.0,0.0,0.0
2093,0.0,0.0,0.0,0.0,5.199999999999999,1.0,0.0,0.0
2094,0.0,0.0,0.0,0.0,36.53,1.0,0.0,0.0
2095,0.0,0.0,0.0,0.0,39.08,1.0,0.0,0.0
2096,0.0,0.0,0.0,0.0,73.8,1.0,0.0,0.0
2097,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0
2098,0.0,0.0,0.0,0.0,30.99,1.0,0.0,0.0
2099,0.0,0.0,0.0,0.0,70.45,1.0,62.94,1.0
2100,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0
2101,0.0,0.0,0.0,0.0,25.47,1.0,0.0,0.0
2102,0.0,0.0,0.0,0.0,65.03999999999999,1.0,0.0,0.0
2103,0.0,0.0,0.0,0.0,59.63,1.0,61.550000000000004,1.0
2104,0.0,0.0,0.0,0.0,14.9,1.0,31.759999999999998,2.0
2105,0.0,0.0,0.0,0.0,67.37,3.0,106.05000000000001,3.0
2106,0.0,0.0,0.0,0.0,10.59,1.0,0.0,0.0
2107,0.0,0.0,0.0,0.0,38.15,1.0,65.2,2.0
2108,0.0,0.0,0.0,0.0,76.5,1.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,29.64,1.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,165.4,1.0,84.5,1.0
2111,0.0,0.0,0.0,0.0,24.15,1.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,18.1,1.0,0.0,0.0
2113,0.0,0.0,0.0,0.0,47.800000000000004,1.0,2.78,1.0
2114,0.0,0.0,0.0,0.0,39.78000000000001,1.0,0.0,0.0
2115,0.0,0.0,0.0,0.0,33.53,2.0,236.87,4.0
2116,0.0,0.0,0.0,0.0,28.9,1.0,0.0,0.0
2117,0.0,0.0,0.0,0.0,101.4,2.0,0.0,0.0
2118,0.0,0.0,0.0,0.0,78.13,2.0,53.19,2.0
2119,0.0,0.0,0.0,0.0,222.0,1.0,0.0,0.0
2120,0.0,0.0,0.0,0.0,3.9,1.0,0.0,0.0
2121,0.0,0.0,0.0,0.0,3.72,1.0,0.0,0.0
2122,0.0,0.0,0.0,0.0,106.60000000000001,2.0,0.0,0.0
2123,0.0,0.0,0.0,0.0,31.63,1.0,126.16000000000001,4.0
2124,0.0,0.0,0.0,0.0,47.900000000000006,1.0,0.0,0.0
2125,0.0,0.0,0.0,0.0,150.44,1.0,0.0,0.0
2126,0.0,0.0,0.0,0.0,55.019999999999996,1.0,0.0,0.0
2127,0.0,0.0,0.0,0.0,15.58,1.0,0.0,0.0
2128,0.0,0.0,0.0,0.0,32.47,1.0,0.0,0.0
2129,0.0,0.0,0.0,0.0,30.78,1.0,0.0,0.0
2130,0.0,0.0,0.0,0.0,29.740000000000002,1.0,0.0,0.0
2131,0.0,0.0,0.0,0.0,63.8,1.0,0.0,0.0
2132,0.0,0.0,0.0,0.0,37.9,1.0,0.0,0.0
2133,0.0,0.0,0.0,0.0,36.36,1.0,21.8,1.0
2134,0.0,0.0,0.0,0.0,79.60000000000001,1.0,60.199999999999996,1.0
2135,0.0,0.0,0.0,0.0,14.7,1.0,0.0,0.0
2136,0.0,0.0,0.0,0.0,28.7,1.0,0.0,0.0
2137,0.0,0.0,0.0,0.0,38.3,1.0,0.0,0.0
2138,0.0,0.0,0.0,0.0,27.299999999999997,1.0,0.0,0.0
2139,0.0,0.0,0.0,0.0,57.57,1.0,0.0,0.0
2140,0.0,0.0,0.0,0.0,19.03,1.0,0.0,0.0
2141,0.0,0.0,0.0,0.0,28.7,1.0,0.0,0.0
2142,0.0,0.0,0.0,0.0,17.61,1.0,0.0,0.0
2143,0.0,0.0,0.0,0.0,6.9,1.0,0.0,0.0
2144,0.0,0.0,0.0,0.0,10.67,1.0,0.0,0.0
2145,0.0,0.0,0.0,0.0,40.21,1.0,0.0,0.0
2146,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0
2147,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
2148,0.0,0.0,0.0,0.0,39.900000000000006,1.0,0.0,0.0
2149,0.0,0.0,0.0,0.0,32.8,1.0,0.0,0.0
2150,0.0,0.0,0.0,0.0,80.9,1.0,0.0,0.0
2151,0.0,0.0,0.0,0.0,139.8,1.0,75.67,1.0
2152,0.0,0.0,0.0,0.0,96.60000000000001,1.0,4.89,1.0
2153,0.0,0.0,0.0,0.0,136.78,1.0,0.0,0.0
2154,0.0,0.0,0.0,0.0,24.4,1.0,79.1,1.0
2155,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0
2156,0.0,0.0,0.0,0.0,79.08,2.0,40.23,1.0
2157,0.0,0.0,0.0,0.0,19.53,1.0,18.18,1.0
2158,0.0,0.0,0.0,0.0,45.6,2.0,0.0,0.0
2159,0.0,0.0,0.0,0.0,70.19,1.0,100.53000000000002,4.0
2160,0.0,0.0,0.0,0.0,17.35,1.0,0.0,0.0
2161,0.0,0.0,0.0,0.0,19.9,1.0,0.0,0.0
2162,0.0,0.0,0.0,0.0,98.10000000000002,1.0,69.73,1.0
2163,0.0,0.0,0.0,0.0,95.50999999999999,1.0,0.0,0.0
2164,0.0,0.0,0.0,0.0,97.29999999999998,1.0,0.0,0.0
2165,0.0,0.0,0.0,0.0,18.3,1.0,0.0,0.0
2166,0.0,0.0,0.0,0.0,12.9,1.0,0.0,0.0
2167,0.0,0.0,0.0,0.0,28.81,1.0,0.0,0.0
2168,0.0,0.0,0.0,0.0,169.74,1.0,0.0,0.0
2169,0.0,0.0,0.0,0.0,44.13,1.0,0.0,0.0
2170,0.0,0.0,0.0,0.0,22.08,1.0,0.0,0.0
2171,0.0,0.0,0.0,0.0,19.1,1.0,0.0,0.0
2172,0.0,0.0,0.0,0.0,34.2,1.0,54.72,3.0
2173,0.0,0.0,0.0,0.0,42.699999999999996,1.0,0.0,0.0
2174,0.0,0.0,0.0,0.0,20.3,1.0,0.0,0.0
2175,0.0,0.0,0.0,0.0,44.17999999999999,1.0,0.0,0.0
2176,0.0,0.0,0.0,0.0,26.36,1.0,0.0,0.0
2177,0.0,0.0,0.0,0.0,47.45,1.0,0.0,0.0
2178,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
2179,0.0,0.0,0.0,0.0,109.0,1.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,3.8,1.0,49.76,2.0
2181,0.0,0.0,0.0,0.0,13.6,1.0,0.0,0.0
2182,0.0,0.0,0.0,0.0,2.34,1.0,0.0,0.0
2183,0.0,0.0,0.0,0.0,129.95000000000002,1.0,0.0,0.0
2184,0.0,0.0,0.0,0.0,79.84,1.0,0.0,0.0
2185,0.0,0.0,0.0,0.0,128.97,1.0,62.25,1.0
2186,0.0,0.0,0.0,0.0,92.91,1.0,0.0,0.0
2187,0.0,0.0,0.0,0.0,32.85,1.0,0.0,0.0
2188,0.0,0.0,0.0,0.0,33.56,1.0,0.0,0.0
2189,0.0,0.0,0.0,0.0,138.8,1.0,178.62,2.0
2190,0.0,0.0,0.0,0.0,33.63,1.0,0.0,0.0
2191,0.0,0.0,0.0,0.0,29.6,1.0,0.0,0.0
2192,0.0,0.0,0.0,0.0,12.62,1.0,0.0,0.0
2193,0.0,0.0,0.0,0.0,35.6,1.0,41.7,2.0
2194,0.0,0.0,0.0,0.0,48.519999999999996,1.0,44.730000000000004,1.0
2195,0.0,0.0,0.0,0.0,26.31,1.0,0.0,0.0
2196,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0
2197,0.0,0.0,0.0,0.0,138.2,1.0,0.0,0.0
2198,0.0,0.0,0.0,0.0,0.0,0.0,28.9,1.0
2199,0.0,0.0,0.0,0.0,0.0,0.0,126.75000000000003,1.0
2200,0.0,0.0,0.0,0.0,0.0,0.0,24.96,1.0
2201,0.0,0.0,0.0,0.0,0.0,0.0,172.7,5.0
2202,0.0,0.0,0.0,0.0,0.0,0.0,22.18,1.0
2203,0.0,0.0,0.0,0.0,0.0,0.0,13.770000000000001,1.0
2204,0.0,0.0,0.0,0.0,0.0,0.0,132.05,1.0
2205,0.0,0.0,0.0,0.0,0.0,0.0,77.66,2.0
2206,0.0,0.0,0.0,0.0,0.0,0.0,47.480000000000004,1.0
2207,0.0,0.0,0.0,0.0,0.0,0.0,22.549999999999997,1.0
2208,0.0,0.0,0.0,0.0,0.0,0.0,34.8,1.0
2209,0.0,0.0,0.0,0.0,0.0,0.0,105.98,3.0
2210,0.0,0.0,0.0,0.0,0.0,0.0,154.21,4.0
2211,0.0,0.0,0.0,0.0,0.0,0.0,26.1,1.0
2212,0.0,0.0,0.0,0.0,0.0,0.0,34.53,1.0
2213,0.0,0.0,0.0,0.0,0.0,0.0,44.599999999999994,1.0
2214,0.0,0.0,0.0,0.0,0.0,0.0,90.87,1.0
2215,0.0,0.0,0.0,0.0,0.0,0.0,19.3,1.0
2216,0.0,0.0,0.0,0.0,0.0,0.0,18.1,1.0
2217,0.0,0.0,0.0,0.0,0.0,0.0,72.93,1.0
2218,0.0,0.0,0.0,0.0,0.0,0.0,33.089999999999996,1.0
2219,0.0,0.0,0.0,0.0,0.0,0.0,42.2,1.0
2220,0.0,0.0,0.0,0.0,0.0,0.0,25.92,1.0
2221,0.0,0.0,0.0,0.0,0.0,0.0,52.620000000000005,2.0
2222,0.0,0.0,0.0,0.0,0.0,0.0,74.23,1.0
2223,0.0,0.0,0.0,0.0,0.0,0.0,5.52,1.0
2224,0.0,0.0,0.0,0.0,0.0,0.0,8.83,3.0
2225,0.0,0.0,0.0,0.0,0.0,0.0,20.259999999999998,1.0
2226,0.0,0.0,0.0,0.0,0.0,0.0,29.2,1.0
2227,0.0,0.0,0.0,0.0,0.0,0.0,104.70000000000003,2.0
2228,0.0,0.0,0.0,0.0,0.0,0.0,335.9199999999999,1.0
2229,0.0,0.0,0.0,0.0,0.0,0.0,31.8,1.0
2230,0.0,0.0,0.0,0.0,0.0,0.0,211.82000000000002,1.0
2231,0.0,0.0,0.0,0.0,0.0,0.0,49.42,1.0
2232,0.0,0.0,0.0,0.0,0.0,0.0,78.37999999999998,1.0
2233,0.0,0.0,0.0,0.0,0.0,0.0,73.60000000000001,1.0
2234,0.0,0.0,0.0,0.0,0.0,0.0,18.17,1.0
2235,0.0,0.0,0.0,0.0,0.0,0.0,35.7,1.0
2236,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0
2237,0.0,0.0,0.0,0.0,0.0,0.0,185.10000000000002,1.0
2238,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0
2239,0.0,0.0,0.0,0.0,0.0,0.0,50.02,1.0
2240,0.0,0.0,0.0,0.0,0.0,0.0,19.419999999999998,1.0
2241,0.0,0.0,0.0,0.0,0.0,0.0,47.97,2.0
2242,0.0,0.0,0.0,0.0,0.0,0.0,74.9,1.0
2243,0.0,0.0,0.0,0.0,0.0,0.0,21.54,1.0
2244,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1.0
2245,0.0,0.0,0.0,0.0,0.0,0.0,13.7,1.0
